cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
877032.9151999999,2024-03-02T15:09:43.300Z,41.223398,-8.7143377,16.86,16.362,16.15,8827,54583.3,1.22,3,MSLV
877132.9023999999,2024-03-02T15:09:43.400Z,41.2234063,-8.7143202,16.877,17.326,16.37,8827,54583.4,1.22,3,MSLV
877232.8895999999,2024-03-02T15:09:43.500Z,41.2234142,-8.7143024,16.945,17.323,17.33,8827,54583.5,1.22,3,MSLV
877332.8767999999,2024-03-02T15:09:43.599Z,41.2234222,-8.7142851,17.003,17.043,17.33,8827,54583.6,1.22,3,MSLV
877432.8639999998,2024-03-02T15:09:43.699Z,41.2234301,-8.7142684,17.078,16.57,17.05,8827,54583.7,1.23,3,MSLV
877532.8511999998,2024-03-02T15:09:43.800Z,41.2234379,-8.7142514,17.16,16.71,16.58,8827,54583.8,1.23,3,MSLV
877632.8383999998,2024-03-02T15:09:43.900Z,41.2234458,-8.7142345,17.238,16.752,16.72,8827,54583.9,1.25,3,MSLV
877732.8255999997,2024-03-02T15:09:44.000Z,41.2234536,-8.7142175,17.316,16.752,16.76,8827,54584,1.22,3,MSLV
877832.8127999997,2024-03-02T15:09:44.099Z,41.2234615,-8.7142001,17.404,16.941,16.76,8827,54584.1,1.51,3,MSLV
877932.8,2024-03-02T15:09:44.199Z,41.2234695,-8.7141824,17.471,17.173,16.95,8827,54584.2,1.22,3,MSLV
878032.5632000001,2024-03-02T15:09:44.300Z,41.2234775,-8.714165,17.535,16.99,17.18,8827,54584.3,1.22,3,MSLV
878132.3264000001,2024-03-02T15:09:44.400Z,41.2234856,-8.7141472,17.585,17.307,17,8827,54584.4,1.22,3,MSLV
878232.0896000002,2024-03-02T15:09:44.500Z,41.2234937,-8.7141294,17.628,17.356,17.32,8827,54584.5,1.22,3,MSLV
878331.8528000002,2024-03-02T15:09:44.599Z,41.2235019,-8.714111,17.692,17.805,17.36,8827,54584.6,1.22,3,MSLV
878431.6160000003,2024-03-02T15:09:44.699Z,41.22351,-8.7140932,17.768,17.382,17.81,8827,54584.7,1.22,3,MSLV
878531.3792000003,2024-03-02T15:09:44.800Z,41.2235183,-8.714075,17.831,17.762,17.39,8827,54584.8,1.22,3,MSLV
878631.1424000004,2024-03-02T15:09:44.900Z,41.2235263,-8.7140569,17.899,17.512,17.77,8827,54584.9,1.22,3,MSLV
878730.9056000004,2024-03-02T15:09:45.000Z,41.2235345,-8.7140388,17.946,17.568,17.52,8827,54585,1.22,3,MSLV
878830.6688000005,2024-03-02T15:09:45.099Z,41.2235425,-8.7140208,18.022,17.526,17.58,8827,54585.1,1.22,3,MSLV
878930.432,2024-03-02T15:09:45.199Z,41.2235505,-8.7140031,18.103,17.26,17.54,8827,54585.2,1.22,3,MSLV
879030.784,2024-03-02T15:09:45.300Z,41.2235586,-8.7139853,18.116,17.33,17.27,8827,54585.3,1.22,3,MSLV
879131.1359999999,2024-03-02T15:09:45.400Z,41.2235672,-8.7139665,18.229,18.333,17.34,8827,54585.4,1.22,3,MSLV
879231.4879999999,2024-03-02T15:09:45.500Z,41.2235756,-8.7139478,18.314,18.15,18.34,8827,54585.5,1.22,3,MSLV
879331.8399999999,2024-03-02T15:09:45.599Z,41.2235842,-8.713929,18.357,18.356,18.16,8827,54585.6,1.24,3,MSLV
879432.1919999998,2024-03-02T15:09:45.699Z,41.2235928,-8.7139099,18.391,18.57,18.37,8827,54585.7,1.22,3,MSLV
879532.5439999998,2024-03-02T15:09:45.800Z,41.2236013,-8.7138908,18.464,18.56,18.58,8827,54585.8,1.22,3,MSLV
879632.8959999997,2024-03-02T15:09:45.900Z,41.2236097,-8.7138717,18.527,18.5,18.57,8827,54585.9,1.22,3,MSLV
879733.2479999997,2024-03-02T15:09:46.000Z,41.2236183,-8.7138524,18.587,18.688,18.51,8827,54586,1.22,3,MSLV
879833.5999999996,2024-03-02T15:09:46.099Z,41.2236267,-8.7138331,18.703,18.682,18.7,8827,54586.1,1.22,3,MSLV
879933.952,2024-03-02T15:09:46.199Z,41.2236351,-8.7138139,18.751,18.517,18.69,8827,54586.2,1.22,3,MSLV
880033.8112,2024-03-02T15:09:46.300Z,41.2236437,-8.7137945,18.791,18.822,18.53,8827,54586.3,1.22,3,MSLV
880133.6704,2024-03-02T15:09:46.400Z,41.2236523,-8.7137747,18.872,19.065,18.83,8827,54586.4,1.22,3,MSLV
880233.5295999999,2024-03-02T15:09:46.500Z,41.223661,-8.7137549,18.953,19.159,19.08,8827,54586.5,1.22,3,MSLV
880333.3887999998,2024-03-02T15:09:46.599Z,41.2236697,-8.7137353,19.038,19.125,19.17,8827,54586.6,1.24,3,MSLV
880433.2479999998,2024-03-02T15:09:46.699Z,41.2236783,-8.7137156,19.115,19.115,19.14,8827,54586.7,1.24,3,MSLV
880533.1071999997,2024-03-02T15:09:46.800Z,41.2236872,-8.7136959,19.184,19.299,19.13,8827,54586.8,1.24,3,MSLV
880632.9663999997,2024-03-02T15:09:46.900Z,41.2236959,-8.7136758,19.243,19.452,19.31,8827,54586.9,1.24,3,MSLV
880732.8255999996,2024-03-02T15:09:47.000Z,41.2237047,-8.7136562,19.302,19.208,19.46,8827,54587,1.24,3,MSLV
880832.6847999996,2024-03-02T15:09:47.099Z,41.2237136,-8.7136362,19.373,19.475,19.21,8827,54587.1,1.24,3,MSLV
880932.544,2024-03-02T15:09:47.199Z,41.2237226,-8.7136164,19.433,19.471,19.48,8827,54587.2,1.24,3,MSLV
881032.1664,2024-03-02T15:09:47.300Z,41.2237316,-8.7135964,19.483,19.529,19.48,8827,54587.3,1.22,3,MSLV
881131.7888,2024-03-02T15:09:47.400Z,41.2237408,-8.7135761,19.593,19.821,19.53,8827,54587.4,1.23,3,MSLV
881231.4112,2024-03-02T15:09:47.500Z,41.2237495,-8.7135567,19.688,19.003,19.83,8827,54587.5,1.24,3,MSLV
881331.0336,2024-03-02T15:09:47.599Z,41.2237583,-8.7135374,19.696,18.935,19.01,8827,54587.6,1.22,3,MSLV
881430.656,2024-03-02T15:09:47.699Z,41.2237669,-8.7135182,19.795,18.661,18.94,8827,54587.7,1.22,3,MSLV
881530.2784,2024-03-02T15:09:47.800Z,41.2237752,-8.7134999,19.828,17.905,18.67,8827,54587.8,1.24,3,MSLV
881629.9008,2024-03-02T15:09:47.900Z,41.2237835,-8.7134817,19.869,17.805,17.91,8827,54587.9,1.23,3,MSLV
881729.5231999999,2024-03-02T15:09:48.000Z,41.2237917,-8.7134634,19.943,17.775,17.81,8827,54588,1.22,3,MSLV
881829.1455999999,2024-03-02T15:09:48.099Z,41.2237998,-8.7134456,19.976,17.433,17.78,8827,54588.1,1.23,3,MSLV
881928.768,2024-03-02T15:09:48.199Z,41.2238078,-8.713428,20.023,17.197,17.44,8827,54588.2,1.22,3,MSLV
882029.0496,2024-03-02T15:09:48.300Z,41.2238156,-8.7134105,20.07,16.969,17.21,8827,54588.3,1.24,3,MSLV
882129.3312,2024-03-02T15:09:48.400Z,41.2238231,-8.7133935,20.124,16.499,16.98,8827,54588.4,1.24,3,MSLV
882229.6128,2024-03-02T15:09:48.500Z,41.2238303,-8.7133768,20.159,16.18,16.51,8827,54588.5,1.24,3,MSLV
882329.8944,2024-03-02T15:09:48.599Z,41.2238373,-8.7133599,20.243,16.087,16.19,8827,54588.6,1.27,3,MSLV
882430.176,2024-03-02T15:09:48.699Z,41.2238438,-8.7133433,20.291,15.646,16.1,8827,54588.7,1.24,3,MSLV
882530.4576,2024-03-02T15:09:48.800Z,41.2238498,-8.7133261,20.333,15.878,15.66,8827,54588.8,1.24,3,MSLV
882630.7392,2024-03-02T15:09:48.900Z,41.2238552,-8.7133092,20.374,15.358,15.89,8827,54588.9,1.24,3,MSLV
882731.0207999999,2024-03-02T15:09:49.000Z,41.2238598,-8.7132919,20.408,15.406,15.37,8827,54589,1.24,3,MSLV
882831.3023999999,2024-03-02T15:09:49.099Z,41.2238638,-8.7132744,20.455,15.263,15.41,8827,54589.1,1.24,3,MSLV
882931.584,2024-03-02T15:09:49.199Z,41.2238669,-8.7132569,20.506,15.056,15.27,8827,54589.2,1.24,3,MSLV
883031.7760000001,2024-03-02T15:09:49.300Z,41.2238696,-8.7132396,20.548,14.779,15.06,8827,54589.3,1.27,3,MSLV
883131.9680000001,2024-03-02T15:09:49.400Z,41.2238714,-8.7132223,20.588,14.654,14.79,8827,54589.4,1.24,3,MSLV
883232.1600000001,2024-03-02T15:09:49.500Z,41.2238726,-8.7132052,20.627,14.365,14.66,8827,54589.5,1.24,3,MSLV
883332.3520000002,2024-03-02T15:09:49.599Z,41.2238731,-8.7131884,20.676,14.133,14.37,8827,54589.6,1.24,3,MSLV
883432.5440000002,2024-03-02T15:09:49.699Z,41.223873,-8.7131712,20.715,14.342,14.14,8827,54589.7,1.22,3,MSLV
883532.7360000003,2024-03-02T15:09:49.800Z,41.2238723,-8.7131544,20.733,14.134,14.35,8827,54589.8,1.22,3,MSLV
883632.9280000003,2024-03-02T15:09:49.900Z,41.2238708,-8.7131378,20.758,13.981,14.14,8827,54589.9,1.22,3,MSLV
883733.1200000003,2024-03-02T15:09:50.000Z,41.2238688,-8.7131212,20.783,14.051,13.99,8827,54590,1.44,3,MSLV
883833.3120000004,2024-03-02T15:09:50.099Z,41.2238657,-8.7131048,20.776,14.165,14.06,8827,54590.1,1.22,3,MSLV
883933.504,2024-03-02T15:09:50.199Z,41.223862,-8.7130882,20.789,14.444,14.17,8827,54590.2,1.22,3,MSLV
884033.5808,2024-03-02T15:09:50.300Z,41.2238579,-8.7130727,20.809,13.816,14.45,8827,54590.3,1.22,3,MSLV
884133.6576,2024-03-02T15:09:50.400Z,41.2238533,-8.7130575,20.889,13.595,13.82,8827,54590.4,1.22,3,MSLV
884233.7344000001,2024-03-02T15:09:50.500Z,41.2238486,-8.7130423,20.909,13.735,13.6,8827,54590.5,1.22,3,MSLV
884333.8112000001,2024-03-02T15:09:50.599Z,41.2238434,-8.7130278,20.904,13.448,13.74,8827,54590.6,1.22,3,MSLV
884433.8880000002,2024-03-02T15:09:50.699Z,41.223838,-8.7130136,20.952,13.27,13.45,8827,54590.7,1.22,3,MSLV
884533.9648000002,2024-03-02T15:09:50.800Z,41.2238319,-8.7129996,20.973,13.463,13.27,8827,54590.8,1.22,3,MSLV
884634.0416000002,2024-03-02T15:09:50.900Z,41.2238251,-8.7129863,20.968,13.461,13.47,8827,54590.9,1.22,3,MSLV
884734.1184000003,2024-03-02T15:09:51.000Z,41.2238178,-8.7129736,21.018,13.241,13.46,8827,54591,1.22,3,MSLV
884834.1952000003,2024-03-02T15:09:51.099Z,41.2238103,-8.7129608,21.035,13.535,13.24,8827,54591.1,1.44,3,MSLV
884934.272,2024-03-02T15:09:51.199Z,41.2238026,-8.7129489,21.036,13.162,13.54,8827,54591.2,1.22,3,MSLV
885033.9904,2024-03-02T15:09:51.300Z,41.2237947,-8.7129376,21.041,12.847,13.16,8827,54591.3,1.22,3,MSLV
885133.7088,2024-03-02T15:09:51.400Z,41.2237865,-8.7129267,21.048,12.787,12.85,8827,54591.4,1.22,3,MSLV
885233.4272,2024-03-02T15:09:51.500Z,41.2237782,-8.7129163,21.042,12.676,12.79,8827,54591.5,1.22,3,MSLV
885333.1456,2024-03-02T15:09:51.599Z,41.2237697,-8.7129065,21.022,12.52,12.68,8827,54591.6,1.22,3,MSLV
885432.8640000001,2024-03-02T15:09:51.699Z,41.2237614,-8.712897,21.022,12.227,12.52,8827,54591.7,1.44,3,MSLV
885532.5824000001,2024-03-02T15:09:51.800Z,41.2237529,-8.7128884,20.979,11.954,12.23,8827,54591.8,1.22,3,MSLV
885632.3008000001,2024-03-02T15:09:51.900Z,41.2237444,-8.7128802,20.985,11.604,11.95,8827,54591.9,1.22,3,MSLV
885732.0192000001,2024-03-02T15:09:52.000Z,41.2237358,-8.7128724,20.956,11.625,11.6,8827,54592,1.22,3,MSLV
885831.7376000001,2024-03-02T15:09:52.099Z,41.2237276,-8.7128651,20.945,11.044,11.63,8827,54592.1,1.23,3,MSLV
885931.456,2024-03-02T15:09:52.199Z,41.2237193,-8.7128588,20.968,10.546,11.04,8827,54592.2,1.22,3,MSLV
886031.4816,2024-03-02T15:09:52.300Z,41.2237113,-8.7128526,20.976,10.293,10.55,8827,54592.3,1.44,3,MSLV
886131.5072000001,2024-03-02T15:09:52.400Z,41.2237029,-8.7128473,20.94,10.34,10.29,8827,54592.4,1.22,3,MSLV
886231.5328000002,2024-03-02T15:09:52.500Z,41.223695,-8.7128432,20.944,9.438,10.34,8827,54592.5,1.22,3,MSLV
886331.5584000002,2024-03-02T15:09:52.599Z,41.2236868,-8.71284,20.942,9.476,9.44,8827,54592.6,1.22,3,MSLV
886431.5840000003,2024-03-02T15:09:52.699Z,41.2236779,-8.7128381,20.94,9.826,9.48,8827,54592.7,1.22,3,MSLV
886531.6096000003,2024-03-02T15:09:52.800Z,41.2236698,-8.7128372,20.885,9.231,9.83,8827,54592.8,1.51,3,MSLV
886631.6352000004,2024-03-02T15:09:52.900Z,41.2236617,-8.7128374,20.874,9.019,9.23,8827,54592.9,1.22,3,MSLV
886731.6608000004,2024-03-02T15:09:53.000Z,41.2236533,-8.7128374,20.849,9.228,9.02,8827,54593,1.22,3,MSLV
886831.6864000005,2024-03-02T15:09:53.099Z,41.2236451,-8.712839,20.813,9.267,9.23,8827,54593.1,1.22,3,MSLV
886931.712,2024-03-02T15:09:53.199Z,41.2236369,-8.7128418,20.776,9.413,9.27,8827,54593.2,1.22,3,MSLV
887031.8912000001,2024-03-02T15:09:53.300Z,41.2236292,-8.7128454,20.702,9.306,9.41,8827,54593.3,1.22,3,MSLV
887132.0704000001,2024-03-02T15:09:53.400Z,41.2236212,-8.7128498,20.693,9.501,9.31,8827,54593.4,1.24,3,MSLV
887232.2496000001,2024-03-02T15:09:53.500Z,41.2236137,-8.7128555,20.669,9.63,9.5,8827,54593.5,1.53,3,MSLV
887332.4288000001,2024-03-02T15:09:53.599Z,41.2236068,-8.7128622,20.583,9.635,9.63,8827,54593.6,1.24,3,MSLV
887432.6080000001,2024-03-02T15:09:53.699Z,41.2235999,-8.7128693,20.541,9.677,9.64,8827,54593.7,1.24,3,MSLV
887532.7872000001,2024-03-02T15:09:53.800Z,41.2235934,-8.7128773,20.51,9.902,9.68,8827,54593.8,1.24,3,MSLV
887632.9664000002,2024-03-02T15:09:53.900Z,41.2235874,-8.7128867,20.433,10.283,9.91,8827,54593.9,1.24,3,MSLV
887733.1456000002,2024-03-02T15:09:54.000Z,41.2235816,-8.7128958,20.375,10.123,10.29,8827,54594,1.22,3,MSLV
887833.3248000002,2024-03-02T15:09:54.099Z,41.2235754,-8.7129053,20.352,10.383,10.13,8827,54594.1,1.47,3,MSLV
887933.504,2024-03-02T15:09:54.199Z,41.2235698,-8.7129152,20.298,10.415,10.39,8827,54594.2,1.22,3,MSLV
888033.5872,2024-03-02T15:09:54.300Z,41.223565,-8.7129262,20.294,10.612,10.42,8827,54594.3,1.22,3,MSLV
888133.6704,2024-03-02T15:09:54.400Z,41.2235613,-8.7129381,20.234,10.811,10.62,8827,54594.4,1.22,3,MSLV
888233.7535999999,2024-03-02T15:09:54.500Z,41.2235583,-8.7129501,20.217,10.692,10.82,8827,54594.5,1.22,3,MSLV
888333.8367999999,2024-03-02T15:09:54.599Z,41.2235563,-8.7129627,20.182,10.755,10.7,8827,54594.6,1.22,3,MSLV
888433.9199999999,2024-03-02T15:09:54.699Z,41.2235547,-8.7129753,20.136,10.784,10.76,8827,54594.7,1.53,3,MSLV
888534.0031999999,2024-03-02T15:09:54.800Z,41.2235531,-8.7129882,20.115,10.898,10.79,8827,54594.8,1.22,3,MSLV
888634.0863999999,2024-03-02T15:09:54.900Z,41.2235514,-8.7130011,20.103,11.012,10.9,8827,54594.9,1.22,3,MSLV
888734.1695999999,2024-03-02T15:09:55.000Z,41.2235506,-8.7130137,20.083,10.663,11.02,8827,54595,1.22,3,MSLV
888834.2527999999,2024-03-02T15:09:55.099Z,41.2235506,-8.7130266,20.067,10.789,10.67,8827,54595.1,1.22,3,MSLV
888934.336,2024-03-02T15:09:55.199Z,41.2235513,-8.7130393,20.059,10.677,10.79,8827,54595.2,1.22,3,MSLV
889034.3808,2024-03-02T15:09:55.300Z,41.2235526,-8.7130523,20.047,10.973,10.68,8827,54595.3,1.22,3,MSLV
889134.4256000001,2024-03-02T15:09:55.400Z,41.2235548,-8.7130651,20.025,10.906,10.98,8827,54595.4,1.04,3,MSLV
889234.4704000001,2024-03-02T15:09:55.500Z,41.2235574,-8.7130778,20.008,10.974,10.91,8827,54595.5,1.04,3,MSLV
889334.5152000001,2024-03-02T15:09:55.599Z,41.2235602,-8.7130907,20.008,11.184,10.98,8827,54595.6,1.04,3,MSLV
889434.5600000002,2024-03-02T15:09:55.699Z,41.2235633,-8.7131033,19.98,11.008,11.19,8827,54595.7,1.04,3,MSLV
889534.6048000002,2024-03-02T15:09:55.800Z,41.2235666,-8.7131159,19.954,11.149,11.01,8827,54595.8,1.04,3,MSLV
889634.6496000002,2024-03-02T15:09:55.900Z,41.2235698,-8.7131283,19.951,10.912,11.15,8827,54595.9,1.04,3,MSLV
889734.6944000003,2024-03-02T15:09:56.000Z,41.2235733,-8.7131409,19.924,11.116,10.91,8827,54596,1.04,3,MSLV
889834.7392000003,2024-03-02T15:09:56.099Z,41.2235774,-8.7131532,19.903,11.195,11.12,8827,54596.1,1.04,3,MSLV
889934.784,2024-03-02T15:09:56.199Z,41.2235817,-8.7131654,19.886,11.158,11.2,8827,54596.2,1.04,3,MSLV
890034.5599999999,2024-03-02T15:09:56.300Z,41.2235867,-8.7131775,19.846,11.37,11.16,8827,54596.3,1.06,3,MSLV
890134.3359999999,2024-03-02T15:09:56.400Z,41.2235922,-8.7131895,19.817,11.571,11.37,8827,54596.4,0.95,3,MSLV
890234.1119999998,2024-03-02T15:09:56.500Z,41.2235979,-8.7132016,19.787,11.782,11.57,8827,54596.5,0.95,3,MSLV
890333.8879999998,2024-03-02T15:09:56.599Z,41.2236035,-8.7132139,19.735,11.856,11.79,8827,54596.6,0.95,3,MSLV
890433.6639999998,2024-03-02T15:09:56.699Z,41.2236084,-8.7132262,19.702,11.588,11.86,8827,54596.7,0.95,3,MSLV
890533.4399999997,2024-03-02T15:09:56.800Z,41.2236131,-8.7132389,19.668,11.678,11.59,8827,54596.8,0.95,3,MSLV
890633.2159999997,2024-03-02T15:09:56.900Z,41.2236172,-8.7132512,19.628,11.232,11.68,8827,54596.9,0.95,3,MSLV
890732.9919999996,2024-03-02T15:09:57.000Z,41.2236209,-8.7132633,19.584,10.91,11.23,8827,54597,0.95,3,MSLV
890832.7679999996,2024-03-02T15:09:57.099Z,41.223624,-8.7132757,19.532,10.837,10.91,8827,54597.1,0.95,3,MSLV
890932.544,2024-03-02T15:09:57.199Z,41.2236267,-8.713288,19.511,10.738,10.84,8827,54597.2,1.04,3,MSLV
891032.6208,2024-03-02T15:09:57.300Z,41.2236289,-8.7132998,19.462,10.174,10.74,8827,54597.3,1.04,3,MSLV
891132.6976000001,2024-03-02T15:09:57.400Z,41.2236303,-8.7133122,19.447,10.405,10.18,8827,54597.4,1.04,3,MSLV
891232.7744000001,2024-03-02T15:09:57.500Z,41.2236312,-8.7133241,19.364,9.978,10.41,8827,54597.5,1.04,3,MSLV
891332.8512000002,2024-03-02T15:09:57.599Z,41.2236312,-8.7133397,19.349,12.899,9.98,8827,54597.6,0.95,3,MSLV
891432.9280000002,2024-03-02T15:09:57.699Z,41.2236314,-8.7133534,19.298,11.634,12.9,8827,54597.7,1.06,3,MSLV
891533.0048000002,2024-03-02T15:09:57.800Z,41.2236308,-8.7133658,19.222,10.513,11.64,8827,54597.8,1.04,3,MSLV
891633.0816000003,2024-03-02T15:09:57.900Z,41.2236293,-8.7133784,19.213,10.682,10.52,8827,54597.9,0.95,3,MSLV
891733.1584000003,2024-03-02T15:09:58.000Z,41.2236273,-8.7133902,19.173,10.18,10.69,8827,54598,0.95,3,MSLV
891833.2352000003,2024-03-02T15:09:58.099Z,41.2236251,-8.7134021,19.16,10.324,10.18,8827,54598.1,0.95,3,MSLV
891933.312,2024-03-02T15:09:58.199Z,41.2236221,-8.7134136,19.145,10.26,10.33,8827,54598.2,0.98,3,MSLV
892033.4720000001,2024-03-02T15:09:58.300Z,41.2236184,-8.7134245,19.094,10.041,10.26,8827,54598.3,0.98,3,MSLV
892133.6320000001,2024-03-02T15:09:58.400Z,41.2236139,-8.7134352,19.06,10.255,10.04,8827,54598.4,0.98,3,MSLV
892233.7920000001,2024-03-02T15:09:58.500Z,41.223609,-8.7134463,19.043,10.754,10.26,8827,54598.5,0.95,3,MSLV
892333.9520000002,2024-03-02T15:09:58.599Z,41.2236039,-8.7134567,19.033,10.47,10.76,8827,54598.6,0.95,3,MSLV
892434.1120000002,2024-03-02T15:09:58.699Z,41.2235983,-8.7134665,18.989,10.335,10.47,8827,54598.7,0.95,3,MSLV
892534.2720000002,2024-03-02T15:09:58.800Z,41.223592,-8.7134756,18.961,10.318,10.34,8827,54598.8,1.05,3,MSLV
892634.4320000003,2024-03-02T15:09:58.900Z,41.2235855,-8.7134838,18.945,9.992,10.32,8827,54598.9,1.08,3,MSLV
892734.5920000003,2024-03-02T15:09:59.000Z,41.2235786,-8.713492,18.928,10.198,9.99,8827,54599,1.08,3,MSLV
892834.7520000003,2024-03-02T15:09:59.099Z,41.2235714,-8.7134986,18.909,9.799,10.2,8827,54599.1,1.05,3,MSLV
892934.912,2024-03-02T15:09:59.199Z,41.2235636,-8.7135046,18.876,9.992,9.8,8827,54599.2,1.08,3,MSLV
893034.9504,2024-03-02T15:09:59.300Z,41.2235551,-8.7135097,18.832,10.319,9.99,8827,54599.3,1.08,3,MSLV
893134.9887999999,2024-03-02T15:09:59.400Z,41.2235463,-8.7135146,18.817,10.568,10.32,8827,54599.4,1.08,3,MSLV
893235.0271999999,2024-03-02T15:09:59.500Z,41.2235374,-8.7135194,18.768,10.627,10.57,8827,54599.5,1.08,3,MSLV
893335.0655999999,2024-03-02T15:09:59.599Z,41.2235283,-8.7135241,18.763,10.725,10.63,8827,54599.6,1.08,3,MSLV
893435.1039999998,2024-03-02T15:09:59.699Z,41.2235188,-8.7135283,18.737,11.067,10.73,8827,54599.7,1.05,3,MSLV
893535.1423999998,2024-03-02T15:09:59.800Z,41.2235089,-8.7135316,18.706,11.279,11.07,8827,54599.8,1.08,3,MSLV
893635.1807999997,2024-03-02T15:09:59.900Z,41.2234982,-8.7135339,18.673,11.842,11.28,8827,54599.9,1.08,3,MSLV
893735.2191999997,2024-03-02T15:10:00.000Z,41.2234876,-8.7135359,18.622,11.855,11.84,8827,54600,1.08,3,MSLV
893835.2575999997,2024-03-02T15:10:00.099Z,41.2234778,-8.7135373,18.606,10.947,11.86,8827,54600.1,1.12,3,MSLV
893935.296,2024-03-02T15:10:00.199Z,41.2234675,-8.7135383,18.552,11.299,10.95,8827,54600.2,1.08,3,MSLV
894034.976,2024-03-02T15:10:00.300Z,41.2234573,-8.7135377,18.541,11.304,11.31,8827,54600.3,1.05,3,MSLV
894134.6560000001,2024-03-02T15:10:00.400Z,41.2234466,-8.7135358,18.513,11.867,11.31,8827,54600.4,1.05,3,MSLV
894234.3360000001,2024-03-02T15:10:00.500Z,41.2234363,-8.713533,18.484,11.735,11.87,8827,54600.5,1.05,3,MSLV
894334.0160000002,2024-03-02T15:10:00.599Z,41.2234258,-8.7135294,18.455,12.002,11.74,8827,54600.6,1.05,3,MSLV
894433.6960000002,2024-03-02T15:10:00.699Z,41.2234155,-8.713525,18.412,12.066,12.01,8827,54600.7,1.05,3,MSLV
894533.3760000003,2024-03-02T15:10:00.800Z,41.2234053,-8.71352,18.37,12.137,12.07,8827,54600.8,1.05,3,MSLV
894633.0560000003,2024-03-02T15:10:00.900Z,41.2233947,-8.7135145,18.355,12.46,12.14,8827,54600.9,1.05,3,MSLV
894732.7360000004,2024-03-02T15:10:01.000Z,41.2233846,-8.7135086,18.32,12.35,12.46,8827,54601,1.05,3,MSLV
894832.4160000004,2024-03-02T15:10:01.099Z,41.2233747,-8.7135015,18.33,12.379,12.35,8827,54601.1,1.05,3,MSLV
894932.096,2024-03-02T15:10:01.199Z,41.2233653,-8.713493,18.318,12.609,12.38,8827,54601.2,1.21,3,MSLV
895032.2880000001,2024-03-02T15:10:01.300Z,41.2233564,-8.7134835,18.271,12.745,12.61,8827,54601.3,1.05,3,MSLV
895132.4800000001,2024-03-02T15:10:01.400Z,41.2233479,-8.7134726,18.286,13.045,12.75,8827,54601.4,1.21,3,MSLV
895232.6720000001,2024-03-02T15:10:01.500Z,41.2233399,-8.7134611,18.268,13.077,13.05,8827,54601.5,1.21,3,MSLV
895332.8640000002,2024-03-02T15:10:01.599Z,41.2233324,-8.7134488,18.25,13.272,13.08,8827,54601.6,1.05,3,MSLV
895433.0560000002,2024-03-02T15:10:01.699Z,41.2233253,-8.713436,18.254,13.226,13.27,8827,54601.7,1.05,3,MSLV
895533.2480000003,2024-03-02T15:10:01.800Z,41.2233186,-8.7134227,18.211,13.467,13.23,8827,54601.8,1.05,3,MSLV
895633.4400000003,2024-03-02T15:10:01.900Z,41.2233123,-8.7134086,18.289,13.517,13.47,8827,54601.9,1.05,3,MSLV
895733.6320000003,2024-03-02T15:10:02.000Z,41.2233067,-8.713394,18.305,13.736,13.52,8827,54602,1.05,3,MSLV
895833.8240000004,2024-03-02T15:10:02.099Z,41.2233018,-8.713379,18.341,13.676,13.74,8827,54602.1,1.05,3,MSLV
895934.016,2024-03-02T15:10:02.199Z,41.2232973,-8.7133634,18.382,13.906,13.68,8827,54602.2,1.05,3,MSLV
896034.1055999999,2024-03-02T15:10:02.300Z,41.2232934,-8.7133473,18.424,14.1,13.91,8827,54602.3,1.05,3,MSLV
896134.1952,2024-03-02T15:10:02.400Z,41.2232902,-8.7133312,18.433,13.981,14.1,8827,54602.4,1.05,3,MSLV
896234.2848,2024-03-02T15:10:02.500Z,41.2232875,-8.7133144,18.4,14.378,13.98,8827,54602.5,1.05,3,MSLV
896334.3744000001,2024-03-02T15:10:02.599Z,41.2232849,-8.7132971,18.446,14.727,14.38,8827,54602.6,1.05,3,MSLV
896434.4640000002,2024-03-02T15:10:02.699Z,41.223283,-8.7132798,18.471,14.631,14.73,8827,54602.7,1.05,3,MSLV
896534.5536000002,2024-03-02T15:10:02.800Z,41.2232814,-8.7132622,18.48,14.809,14.63,8827,54602.8,1.05,3,MSLV
896634.6432000003,2024-03-02T15:10:02.900Z,41.2232804,-8.7132444,18.531,14.889,14.81,8827,54602.9,1.05,3,MSLV
896734.7328000003,2024-03-02T15:10:03.000Z,41.22328,-8.7132266,18.526,14.913,14.89,8827,54603,1.05,3,MSLV
896834.8224000004,2024-03-02T15:10:03.099Z,41.2232799,-8.7132082,18.589,15.327,14.91,8827,54603.1,1.05,3,MSLV
896934.912,2024-03-02T15:10:03.199Z,41.2232809,-8.7131898,18.619,15.458,15.33,8827,54603.2,1.05,3,MSLV
897035.0144,2024-03-02T15:10:03.300Z,41.2232828,-8.7131723,18.637,14.854,15.46,8827,54603.3,1.05,3,MSLV
897135.1168,2024-03-02T15:10:03.400Z,41.2232849,-8.7131535,18.665,15.693,14.86,8827,54603.4,1.05,3,MSLV
897235.2191999999,2024-03-02T15:10:03.500Z,41.2232882,-8.713135,18.727,15.91,15.69,8827,54603.5,1.05,3,MSLV
897335.3215999999,2024-03-02T15:10:03.599Z,41.2232919,-8.7131164,18.746,16.048,15.91,8827,54603.6,1.05,3,MSLV
